"snag_spcd_group","snag_slope","snag_dbh","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen"
"Pacific madrone","Other","Medium","M0A0776","MA","Emigrant Creek","MEM7522",751,2,1,NA,"Hardwood","M","stem","3",NA,"NO","ARME",30,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,6,529,736,207,1108,11.8110236220472,1.30514889783034,0.760855992503263,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5463913,42.09059052,0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1989,1995,1989,1995
"Pacific madrone","Other","Medium","M0A0788","MA","Emigrant Creek","MEM7631",763,1,0,75,"Hardwood","M","stem","3",NA,"NO","ARME",40,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,6,529,736,207,1108,15.748031496063,2.06805478514132,1.35263287556136,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.546917,42.09063046,0.0497322111706197,0.0831666666666667,-74.647978679063,-37.3239893395315,-15.4908551985894,-52.2281151708951,-26.1140575854476,-10.8383131562879,1975,1986,1975,1986
"Pacific madrone","Other","Small","M090039","M09","Emigrant Creek","EM09_032_01",32,1,0,28,"Hardwood","M","density","0.1",NA,"NO","ARME",10.7,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",NA,2012,6,520,747,227,956,4.21259842519685,0.250772608651591,0.0967893362018873,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986
"Pacific madrone","Other","Small","G040014","G04","Grayback Creek","GB04_005_01",5,1,1,51,"Hardwood","G","density","0.1",NA,"NO","ARME",17.1,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.73228346456693,0.530957585899779,0.24720211196431,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Pacific madrone","Other","Small","A120023_003","A12","Ashland","AW73_003_03_003",3,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",7.5,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",NA,2012,6,540,725,185,1032,2.95275590551181,0.14202476352394,0.0475534995314539,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Pacific madrone","Other","Small","B0A0342","BA","Big Butte","MBB1483",146,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",7,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.75590551181102,0.127181199719041,0.0414243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833361,42.55882188,0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986
"Pacific madrone","Other","Small","S020077","S02","Star Gulch","ST02_054_06",54,6,1,NA,"Hardwood","S","density","0.1",NA,"NO","ARME",11.449093,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2013,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1372036.75,"Mid Slope",NA,2014,6,523,706,183,937,4.50751692913386,0.279447215420213,0.110815911306506,348,231,121,"Douglas-fir - Dry,Warm,Mid Slope",-123.10676606,42.14275898,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013
"Pacific madrone","Other","Small","A140024","A14","Ashland","AW32_018_01",18,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",13.9,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",NA,2011,6,532,677,145,981,5.47244094488189,0.38114456725137,0.163338873679506,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007
"Pacific madrone","Other","Small","R040027","R04","Briggs Secret","BS04_012_03",12,3,1,NA,"Hardwood","R","density","0.1",NA,"NO","ARME",12.9,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,5.07874015748031,0.338228025179688,0.140682273013853,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","A300036","A30","Ashland","AW11_032_01",32,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",13.6,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"ABCO/SYMO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1139494.75,"Mid Slope",NA,2011,6,580,799,219,1251,5.35433070866142,0.368068208040462,0.156364360414893,247,217,122,"White fir - Intermediate,Warm,Mid Slope",-122.70904102,42.13801974,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Pacific madrone","Other","Small","A080085","A08","Ashland","AW71_079_01",79,1,1,34,"Hardwood","A","density","0.1",NA,"NO","ARME",15.981993,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1166229.25,"Mid Slope",NA,2012,6,573,841,268,989,6.29212322834646,0.476513875397793,0.215934397007251,198,274,173,"Douglas-fir - Dry,Warm,Mid Slope",-122.70036883,42.16489417,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Pacific madrone","Other","Small","G040043","G04","Grayback Creek","GB04_017_02",17,2,1,NA,"Hardwood","G","density","0.1",NA,"NO","ARME",14.9,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.86614173228346,0.425955355407758,0.18768626543961,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","C100052","C10","Trail Creek","TL11_048_01",48,1,1,80,"Hardwood","C","density","0.1",NA,"NO","ARME",13.8,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1086468.625,"Bottom Slope",NA,2012,6,536,731,194,649,5.43307086614173,0.376766769703107,0.16099712801369,202,268,174,"Douglas-fir - Dry,Cool,Bottom Slope",-122.85432378,42.69575777,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012
"Pacific madrone","Other","Small","R040034_001","R04","Briggs Secret","BS04_020_02_001",20,2,1,NA,"Hardwood","R","density","0.1",NA,"NO","ARME",7.5,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,2.95275590551181,0.14202476352394,0.0475534995314539,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","E080125","E08","Elder Creek","ED08_122_03",122,2,1,NA,"Hardwood","E","density","0.1",NA,"NO","ARME",11.4,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1404081,"Mid Slope",NA,2011,6,622,855,234,958,4.48818897637795,0.27753247938981,0.109867605317471,546,446,279,"Jeffrey pine,Warm,Mid Slope",-123.56574322,42.05530501,0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1988,1994,1988,1994
"Pacific madrone","Other","Small","G040075","G04","Grayback Creek","GB04_033_02",33,2,1,NA,"Hardwood","G","density","0.1",NA,"NO","ARME",12.355673,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,4.86443818897638,0.315683805228984,0.129060329003863,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005
"Pacific madrone","Other","Small","B0A0821","BA","Big Butte","MBB6274",624,4,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",6.5,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.55905511811024,0.112960712761839,0.0357179618702921,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6832553,42.55827285,0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1989,1995,1989,1995
"Pacific madrone","Other","Small","S010265_003","S01","Star Gulch","ST01_073_03_003",73,3,1,NA,"Hardwood","S","density","0.1",NA,"NO","ARME",7.5,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1991,1997,1991,1997
"Pacific madrone","Other","Small","S050116","S05","Star Gulch","ST05_056_06",56,6,1,NA,"Hardwood","S","density","0.1",NA,"NO","ARME",10.6,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,4.17322834645669,0.247033264668595,0.0949886436862962,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","R040019","R04","Briggs Secret","BS04_006_03",6,3,1,NA,"Hardwood","R","density","0.1",NA,"NO","ARME",7.5,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,2.95275590551181,0.14202476352394,0.0475534995314539,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Pacific madrone","Other","Small","A120111_001","A12","Ashland","AW73_072_02_001",72,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",2.5,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",NA,2012,6,540,725,185,1032,0.984251968503937,0.024488944517889,0.00528372217016155,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Pacific madrone","Other","Small","A020028","A02","Ashland","AW15_011_05",11,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",15.1,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,5.94488188976378,0.435140161987988,0.192758638722966,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007
"Pacific madrone","Other","Small","R040024","R04","Briggs Secret","BS04_010_01",10,1,0,52,"Hardwood","R","density","0.1",NA,"NO","ARME",10.9,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,4.29133858267717,0.258314300714895,0.100441444965903,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","A140012","A14","Ashland","AW32_006_01",6,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",19.8,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",NA,2011,6,532,677,145,981,7.79527559055118,0.671321193221177,0.331428870334421,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002
"Pacific madrone","Other","Small","B0A0948","BA","Big Butte","MBB7602",759,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",9,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,3.54330708661417,0.190131497386007,0.0684770393252937,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6824416,42.558282,0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1989,1995,1989,1995
"Pacific madrone","Other","Small","G040083","G04","Grayback Creek","GB04_037_02",37,2,1,NA,"Hardwood","G","density","0.1",NA,"NO","ARME",11,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,4.33070866141732,0.262116493604645,0.102292861214328,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1977,1988,1977,1988
"Pacific madrone","Other","Small","G050019","G05","Grayback Creek","GB05_007_04",7,4,1,NA,"Hardwood","G","density","0.1",NA,"NO","ARME",19,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1351937.625,"Mid Slope",NA,2014,6,567,804,236,627,7.48031496062992,0.628451569140058,0.305187792548531,69,463,466,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45793745,42.14233661,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010
"Pacific madrone","Other","Small","A020032","A02","Ashland","AW15_013_01",13,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",10,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,3.93700787401575,0.225043282266502,0.0845395547225848,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007
"Pacific madrone","Other","Small","A140013","A14","Ashland","AW32_007_01",7,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",11.7,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",NA,2011,6,532,677,145,981,4.60629921259843,0.289309991277284,0.115726196459746,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Pacific madrone","Other","Small","E080082","E08","Elder Creek","ED08_080_01",80,1,0,25,"Hardwood","E","density","0.1",NA,"NO","ARME",12.8,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1404081,"Mid Slope",NA,2011,6,622,855,234,958,5.03937007874016,0.334042715000915,0.138509606457483,546,446,279,"Jeffrey pine,Warm,Mid Slope",-123.56574322,42.05530501,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Pacific madrone","Other","Small","M050059","M05","Emigrant Creek","EM05_055_01",55,1,0,22,"Hardwood","M","density","0.1",NA,"NO","ARME",16.2,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",NA,2012,6,524,743,219,1018,6.37795275590551,0.486956398427271,0.221865607413951,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Pacific madrone","Other","Small","C070054","C07","Trail Creek","TL07_047_01",47,1,0,24,"Hardwood","C","density","0.1",NA,"NO","ARME",15.981993,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,6,548,749,201,650,6.29212322834646,0.476513875397793,0.215934397007251,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004
"Pacific madrone","Other","Small","B0A0696","BA","Big Butte","MBB4952",494,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",7,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.75590551181102,0.127181199719041,0.0414243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6843184,42.55819042,0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012
"Pacific madrone","Other","Small","G010030","G01","Grayback Creek","GB01_021_02",21,2,1,NA,"Hardwood","G","density","0.1",NA,"NO","ARME",14,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1374851.125,"Mid Slope",NA,2014,6,568,776,208,784,5.51181102362205,0.385541302725637,0.165697527256266,158,338,274,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45100927,42.14707493,0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1991,1997,1991,1997
"Pacific madrone","Other","Small","B080043","B08","Big Butte","BB08_038_03",38,3,1,NA,"Hardwood","B","density","0.1",NA,"NO","ARME",16.4,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,6,573,782,209,747,6.45669291338583,0.496610857382383,0.227377586381864,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986
