"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"M030006","M03","Emigrant Creek","EM03_019_01",19,1,0,NA,"Conifer","M","density",0.1,"M0306","YES","CADE",99.5,1,"LIVE",1,1845,2012,NA,NA,NA,NA,"PSME-ABCO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1231680.375,"Mid Slope",NA,2012,7,530,736,206,1140,39.1732283464567,8.88756894144681,8.3696272664227,287,449,313,"Douglas-fir - Dry,Warm,Mid Slope",-122.54606074,42.08856586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M040002","M04","Emigrant Creek","EM04_009_01",9,1,0,NA,"Conifer","M","density",0.1,"M0402","YES","PSME",35.5,3,"LIVE",1,1882,1988,1880,0.6,129,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1088779.375,"Mid Slope",132,2012,4,526,740,214,1067,13.9763779527559,1.7085646566002,1.06540973839137,138,368,293,"Douglas-fir - Dry,Cool,Mid Slope",-122.54479847,42.09060545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M040001","M04","Emigrant Creek","EM04_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0401","YES","PSME",80.4,1,"LIVE",1,1875,2011,1872,1.5,135,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1088779.375,"Mid Slope",140,2012,4,526,740,214,1067,31.6535433070866,6.31939833492399,5.46477208055544,138,368,293,"Douglas-fir - Dry,Cool,Mid Slope",-122.54479847,42.09060545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M040005","M04","Emigrant Creek","EM04_030_01",30,1,0,NA,"Conifer","M","density",0.1,"M0405","YES","CADE",16.5,4,"LIVE",1,1913,2011,1913,0,98,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1088779.375,"Mid Slope",99,2012,7,526,740,214,1067,6.49606299212598,0.501464696942232,0.230158937732237,138,368,293,"Douglas-fir - Dry,Cool,Mid Slope",-122.54479847,42.09060545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M040004","M04","Emigrant Creek","EM04_016_01",16,1,0,NA,"Conifer","M","density",0.1,"M0404","YES","PSME",60,2,"LIVE",1,1899,2012,1892,2.1,115,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1088779.375,"Mid Slope",120,2012,4,526,740,214,1067,23.6220472440945,3.95647161240847,3.04342397001305,138,368,293,"Douglas-fir - Dry,Cool,Mid Slope",-122.54479847,42.09060545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M040003","M04","Emigrant Creek","EM04_012_01",12,1,0,NA,"Conifer","M","density",0.1,"M0403","YES","PSME",13.3,4,"LIVE",1,1957,2003,1957,0,46,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1088779.375,"Mid Slope",55,2012,4,526,740,214,1067,5.23622047244095,0.355163787710378,0.14954201834878,138,368,293,"Douglas-fir - Dry,Cool,Mid Slope",-122.54479847,42.09060545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050001","M05","Emigrant Creek","EM05_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0501","YES","PSME",20.2,3,"LIVE",1,1914,2011,1912,0.6,100,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",100,2012,4,524,743,219,1018,7.95275590551181,0.693151623088886,0.344955199090035,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050009","M05","Emigrant Creek","EM05_020_01",20,1,0,78,"Hardwood","M","density",0.1,"M0509","YES","ARME",44.4,3,"LIVE",1,1937,2006,1927,4,85,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",85,2012,6,524,743,219,1018,17.4803149606299,2.44387396947528,1.66657896597915,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050007","M05","Emigrant Creek","EM05_014_01",14,1,0,90,"Hardwood","M","density",0.1,"M0507","YES","QUKE",51.6,3,"LIVE",1,1777,2012,1774,0.6,239,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",238,2012,3,524,743,219,1018,20.3149606299213,3.10817580910243,2.25091636822165,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050003","M05","Emigrant Creek","EM05_004_01",4,1,0,NA,"Conifer","M","density",0.1,"M0503","YES","PSME",39.6,2,"LIVE",1,1898,2012,NA,NA,115,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",NA,2012,4,524,743,219,1018,15.5905511811024,2.03506530802973,1.32571548133769,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050002","M05","Emigrant Creek","EM05_003_01",3,1,0,NA,"Conifer","M","density",0.1,"M0502","YES","CADE",80.5,2,"LIVE",1,1854,2012,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",NA,2012,7,524,743,219,1018,31.6929133858268,6.33197894373694,5.4783744949103,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050012","M05","Emigrant Creek","EM05_064_01",64,1,0,NA,"Conifer","M","density",0.1,"M0512","YES","CADE",52,3,"LIVE",1,1798,2003,1792,1.8,204,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",220,2012,7,524,743,219,1018,20.4724409448819,3.14681638800482,2.28594955969869,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050005","M05","Emigrant Creek","EM05_009_01",9,1,0,NA,"Conifer","M","density",0.1,"M0505","YES","PSME",71.3,1,"LIVE",1,1902,2012,1897,3.5,110,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",115,2012,4,524,743,219,1018,28.0708661417323,5.21445952966167,4.29772888947657,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M050006","M05","Emigrant Creek","EM05_011_01",11,1,0,NA,"Conifer","M","density",0.1,"M0506","YES","PSME",14.6,4,"LIVE",1,1901,1989,1900,0.2,85,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1055843.875,"Mid Slope",112,2012,4,524,743,219,1018,5.74803149606299,0.412316412659158,0.180204514846662,162,316,225,"Douglas-fir - Dry,Cool,Mid Slope",-122.54272188,42.09108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060007","M06","Emigrant Creek","EM06_014_01",14,1,0,NA,"Conifer","M","density",0.1,"M0607","YES","PSME",46,3,"LIVE",1,1876,2012,1875,0.3,187,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",137,2012,4,523,744,221,1044,18.1102362204724,2.58629811986795,1.78885697792989,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060002","M06","Emigrant Creek","EM06_002_01",2,1,0,NA,"Conifer","M","density",0.1,"M0602","YES","PSME",53.5,2,"LIVE",1,1892,2012,1878,5.6,125,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",134,2012,4,523,744,221,1044,21.0629921259843,3.29330614603135,2.41973340504718,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060001","M06","Emigrant Creek","EM06_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0601","YES","PIPO",107.4,1,"LIVE",1,1887,2012,NA,NA,127,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",NA,2012,1,523,744,221,1044,42.2834645669291,10.0432183218195,9.75143474231882,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060005","M06","Emigrant Creek","EM06_005_01",5,1,0,NA,"Conifer","M","density",0.1,"M0605","YES","PIPO",25.3,4,"LIVE",1,1860,1948,1860,0,110,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",152,2012,1,523,744,221,1044,9.96062992125984,0.993708231327366,0.541129235823793,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060003","M06","Emigrant Creek","EM06_003_01",3,1,0,NA,"Conifer","M","density",0.1,"M0603","YES","PIPO",53,2,"LIVE",1,1879,2012,1857,5.5,132,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",155,2012,1,523,744,221,1044,20.8661417322835,3.2441986913235,2.37471609215741,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060006","M06","Emigrant Creek","EM06_007_01",7,1,0,NA,"Conifer","M","density",0.1,"M0606","YES","PSME",17,4,"LIVE",1,1913,2011,1908,1,92,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",104,2012,4,523,744,221,1044,6.69291338582677,0.525998284346066,0.24431931314827,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M060004","M06","Emigrant Creek","EM06_004_01",4,1,0,NA,"Conifer","M","density",0.1,"M0604","YES","PIPO",43.6,3,"LIVE",1,1862,2006,1856,1.8,144,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1132866.125,"Mid Slope",156,2012,1,523,744,221,1044,17.1653543307087,2.37380169842728,1.60706311945445,182,414,307,"Douglas-fir - Dry,Warm,Mid Slope",-122.54216062,42.08905079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070006","M07","Emigrant Creek","EM07_008_01",8,1,0,58,"Hardwood","M","density",0.1,"M0706","YES","ARME",31,3,"LIVE",1,1914,2010,NA,NA,94,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",NA,2012,6,522,738,216,1019,12.2047244094488,1.37544986030006,0.81242512088404,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070004","M07","Emigrant Creek","EM07_004_01",4,1,0,NA,"Conifer","M","density",0.1,"M0704","YES","PSME",24.7,3,"LIVE",1,1926,2005,1924,0.4,80,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",88,2012,4,522,738,216,1019,9.7244094488189,0.956271425228292,0.515767369407017,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070011","M07","Emigrant Creek","EM07_073_01",73,1,0,NA,"Conifer","M","density",0.1,"M0711","YES","ABCO",29.1,3,"LIVE",1,1923,2011,1916,1.4,90,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",96,2012,5,522,738,216,1019,11.4566929133858,1.24306785438317,0.71588940334632,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070008","M07","Emigrant Creek","EM07_013_01",13,1,0,40,"Hardwood","M","density",0.1,"M0708","YES","QUKE",16.5,4,"LIVE",1,1905,1981,1901,0.6,95,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",111,2012,3,522,738,216,1019,6.49606299212598,0.501464696942232,0.230158937732237,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070003","M07","Emigrant Creek","EM07_003_01",3,1,0,NA,"Conifer","M","density",0.1,"M0703","YES","PSME",44.5,2,"LIVE",1,1933,2012,NA,NA,110,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",NA,2012,4,522,738,216,1019,17.5196850393701,2.45268667124171,1.67409453239398,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070007","M07","Emigrant Creek","EM07_009_01",9,1,0,70,"Hardwood","M","density",0.1,"M0707","YES","QUKE",40.9,3,"LIVE",1,1818,2012,1812,0.9,182,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",200,2012,3,522,738,216,1019,16.1023622047244,2.14300579885309,1.41418612535487,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070002","M07","Emigrant Creek","EM07_002_01",2,1,0,NA,"Conifer","M","density",0.1,"M0702","YES","PSME",15,4,"LIVE",1,1928,1989,1923,0.75,63,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",89,2012,4,522,738,216,1019,5.90551181102362,0.430538573855914,0.190213998125816,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M070001","M07","Emigrant Creek","EM07_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0701","YES","PSME",71,1,"LIVE",1,1896,2008,1889,2.1,119,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1178808.625,"Mid Slope",123,2012,4,522,738,216,1019,27.9527559055118,5.17939950992615,4.2616389535655,332,398,254,"Douglas-fir - Dry,Warm,Mid Slope",-122.54178645,42.0903647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080007","M08","Emigrant Creek","EM08_046_01",46,1,0,NA,"Conifer","M","density",0.1,"M0807","YES","PSME",15.2,4,"LIVE",1,1951,2012,1947,1.2,62,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",65,2012,4,521,742,221,1030,5.98425196850394,0.439760071045044,0.19532018723106,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080005","M08","Emigrant Creek","EM08_028_01",28,1,0,NA,"Conifer","M","density",0.1,"M0805","YES","PIPO",44.2,2,"LIVE",1,1897,2012,1897,0,115,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",115,2012,1,521,742,221,1030,17.4015748031496,2.42628427974232,1.65159855688231,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080003","M08","Emigrant Creek","EM08_007_01",7,1,0,NA,"Conifer","M","density",0.1,"M0803","YES","PIPO",34,3,"LIVE",1,1919,2012,1916,0.6,94,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",96,2012,1,521,742,221,1030,13.3858267716535,1.59452862707876,0.97727725259308,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080002","M08","Emigrant Creek","EM08_003_01",3,1,0,NA,"Conifer","M","density",0.1,"M0802","YES","PSME",32.2,3,"LIVE",1,1933,2012,1913,4,83,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",99,2012,4,521,742,221,1030,12.6771653543307,1.46162326821372,0.876539919185648,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080006","M08","Emigrant Creek","EM08_032_01",32,1,0,NA,"Conifer","M","density",0.1,"M0806","YES","ABCO",21.5,4,"LIVE",1,1916,2012,1912,0.8,98,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",100,2012,5,521,742,221,1030,8.46456692913386,0.765892098894723,0.390784091705148,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080004","M08","Emigrant Creek","EM08_017_01",17,1,0,40,"Hardwood","M","density",0.1,"M0804","YES","QUKE",23,3,"LIVE",1,1889,2012,1881,0.8,122,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",131,2012,3,521,742,221,1030,9.05511811023622,0.853160207195707,0.447214244482473,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M080001","M08","Emigrant Creek","EM08_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0801","YES","PSME",64.3,2,"LIVE",1,1913,2012,1910,3.6,101,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1195016.25,"Mid Slope",102,2012,4,521,742,221,1030,25.3149606299213,4.41981010081679,3.4952794360498,198,388,266,"Douglas-fir - Dry,Warm,Mid Slope",-122.54024743,42.08817097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090003","M09","Emigrant Creek","EM09_005_01",5,1,0,NA,"Conifer","M","density",0.1,"M0903","YES","PSME",22.2,4,"LIVE",1,1918,2011,1917,0.15,95,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",95,2012,4,520,747,227,956,8.74015748031496,0.806177758913646,0.416644741494787,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090014","M09","Emigrant Creek","EM09_077_01",77,1,0,NA,"Conifer","M","density",0.1,"M0914","YES","PSME",69.2,1,"LIVE",1,1902,2012,1891,2.2,111,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",121,2012,4,520,747,227,956,27.244094488189,4.97090890550032,4.04829493326758,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090001","M09","Emigrant Creek","EM09_001_01",1,1,0,NA,"Conifer","M","density",0.1,"M0901","YES","PSME",22.3,3,"LIVE",1,1903,2014,1903,0,109,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",109,2012,4,520,747,227,956,8.77952755905512,0.811995896103087,0.420406751679942,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090009","M09","Emigrant Creek","EM09_033_01",33,1,0,32,"Hardwood","M","density",0.1,"M0909","YES","ARME",14.4,4,"LIVE",1,1922,1986,1922,0,67,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",90,2012,6,520,747,227,956,5.66929133858268,0.403316547413707,0.175301220672752,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090004","M09","Emigrant Creek","EM09_011_01",11,1,0,32,"Hardwood","M","density",0.1,"M0904","YES","QUKE",18.6,3,"LIVE",1,1888,2012,1878,1,118,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",134,2012,3,520,747,227,956,7.32283464566929,0.607416750550542,0.292473043518254,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090013","M09","Emigrant Creek","EM09_042_01",42,1,0,25,"Hardwood","M","density",0.1,"M0913","YES","QUKE",17.6,4,"LIVE",1,1906,1999,1893,1.3,89,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",119,2012,3,520,747,227,956,6.92913385826772,0.556014761752952,0.261869724708679,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090015","M09","Emigrant Creek","EM09_093_01",93,1,1,182,"Hardwood","M","density",0.1,"M0915","YES","ARME",48,2,"LIVE",1,1891,2012,1885,2.4,111,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",127,2012,6,520,747,227,956,18.8976377952756,2.76854784489,1.94779134080835,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090011","M09","Emigrant Creek","EM09_037_01",37,1,0,58,"Hardwood","M","density",0.1,"M0911","YES","ARME",33.2,3,"LIVE",1,1894,2007,1893,0.2,116,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",119,2012,6,520,747,227,956,13.0708661417323,1.53492439082845,0.931828787974219,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"M090012","M09","Emigrant Creek","EM09_039_01",39,1,0,80,"Hardwood","M","density",0.1,"M0912","YES","ARME",43,2,"LIVE",1,1898,2006,1898,0,104,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105305.125,"Mid Slope",114,2012,6,520,747,227,956,16.9291338582677,2.3217506849083,1.56313636682059,308,370,227,"Douglas-fir - Dry,Cool,Mid Slope",-122.5382316,42.09086517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
