"rodne_uid","snag_spcd_group","snag_slope","snag_dbh","rodne_pid","site_name","uid","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","metlen_age","harvest_date","pvt","insol","tpi","year_sampled","true_age","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","rodne_age_low_pi","rodne_age_mode","rodne_age_stdev","rodne_age_upp_pi","model_pith","model_age","radius_cm"
"A590028","Grand/white fir","Ridgetop","Medium","A59","Ashland","AW18_028_01","A","density","0.1",NA,"NO","ABCO",41.2,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Shasta red fir - Moist","Warm","Ridge Top",2011,NA,"5",565,756,192,1785,16.2204724409449,2.16821127788809,1.43500821768304,65,133,98,"Shasta red fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,63.8830569940447,36.2144498141383,90.556506150171,203.259818759832,1971,36,20.6
"B010009","Misc hardwoods","Other","Small","B01","Big Butte","BB01_001_01","B","density","0.1",NA,"NO","QUKE",10,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,3.93700787401575,0.225043282266502,0.0845395547225848,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,42.2090850707132,22.4160211953689,74.9528637662663,129.249502516775,1970,22,5
"B010014","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_008_01","B","density","0.1",NA,"NO","PSME",20,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,7.8740157480315,0.682203662226427,0.338158218890339,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,36.9093935917382,19.2039639251477,102.250281517015,111.501202532784,1967,19,10
"B010015","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_009_01","B","density","0.1",NA,"NO","PSME",18,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,7.08661417322835,0.576370920806797,0.273908157301175,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,35.0129510943864,18.5214019147696,44.1086291478104,107.266967634926,1967,19,9
"B010016","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_010_01","B","density","0.1",NA,"NO","PSME",17,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,6.69291338582677,0.525998284346066,0.24431931314827,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-34.6880584350622,-17.3440292175311,-7.19842251386331,1981,1995,1981,1995,34.4682799391684,18.188575547563,82.9541717742993,104.798792928419,1977,18,8.5
"B010017","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_011_01","B","density","0.1",NA,"NO","PSME",18,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,7.08661417322835,0.576370920806797,0.273908157301175,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,35.1926757961617,18.5107159429807,49.6633080315291,107.252336020324,1967,19,9
"B010019","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_013_01","B","density","0.1",NA,"NO","PSME",14,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,5.51181102362205,0.385541302725637,0.165697527256266,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,31.8430140287791,16.8209520451706,71.2946017092442,97.4238736387212,1991,17,7
"B010024","Pacific madrone","Other","Small","B01","Big Butte","BB01_018_01","B","density","0.1",NA,"NO","ARME",15.7,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"6",564,780,216,671,6.18110236220472,0.463132754750067,0.208381548435699,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,33.4402230173222,17.6038228332416,60.8567826886442,101.814445951246,1985,18,7.85
"B010026","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_020_01","B","density","0.1",NA,"NO","PSME",10,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,3.93700787401575,0.225043282266502,0.0845395547225848,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-34.6880584350622,-17.3440292175311,-7.19842251386331,1981,1995,1981,1995,27.5110422780516,14.3201203776741,45.2713728418881,82.7399676379511,1981,14,5
"B010027","Douglas-fir (east OR)","Other","Medium","B01","Big Butte","BB01_021_01","B","density","0.1",NA,"NO","PSME",45.8,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,18.0314960629921,2.56832996175357,1.77333551568283,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,51.8252166867639,27.2663061903244,43.0461093328474,157.955891136647,1981,27,22.9
"B010028","Misc hardwoods","Other","Small","B01","Big Butte","BB01_022_01","B","density","0.1",NA,"NO","QUKE",10,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,3.93700787401575,0.225043282266502,0.0845395547225848,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,42.3602568818605,22.5061670250306,54.1276056083743,130.252187499138,1969,23,5
"B010030","Misc hardwoods","Other","Small","B01","Big Butte","BB01_024_01","B","density","0.1",NA,"NO","QUKE",11,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,4.33070866141732,0.262116493604645,0.102292861214328,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,43.8612414194232,23.2751567090654,73.3205167493102,133.208139646789,1969,23,5.5
"B010031","Misc hardwoods","Other","Small","B01","Big Butte","BB01_025_01","B","density","0.1",NA,"NO","QUKE",12.6,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,4.96062992125984,0.325730874759323,0.134214997077576,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,46.3557380692438,25.0700682462465,101.482998386468,144.106193977752,1978,25,6.3
"B010032","Douglas-fir (east OR)","Other","Medium","B01","Big Butte","BB01_026_01","B","density","0.1",NA,"NO","PSME",35.5,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,13.9763779527559,1.7085646566002,1.06540973839137,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,47.4822977464372,24.3042267941186,66.0475609451469,140.979495420825,1979,24,17.75
"B010035","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_029_01","B","density","0.1",NA,"NO","PSME",21.6,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,8.50393700787402,0.771599709118868,0.394427746513692,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,37.8263330400661,20.0496047244089,63.7044879342753,115.439699009495,1983,20,10.8
"B010036","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_030_01","B","density","0.1",NA,"NO","PSME",12,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,4.7244094488189,0.301270110735157,0.121736958800522,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,29.8536414612548,15.8070667222304,39.9777930428406,90.9322892907791,1970,16,6
"B010040","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_032_01","B","density","0.1",NA,"NO","PSME",12,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,4.7244094488189,0.301270110735157,0.121736958800522,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,29.6237570740273,15.8496830747374,45.8421813007115,90.5623633594151,1970,16,6
"B010046","Misc hardwoods","Other","Small","B01","Big Butte","BB01_038_01","B","density","0.1",NA,"NO","QUKE",12.7,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,5,0.329876977693224,0.136353847812057,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,47.103327980603,24.5711000760225,78.3466207300254,141.691942498056,1967,25,6.35
"B010047","Misc hardwoods","Other","Small","B01","Big Butte","BB01_039_01","B","density","0.1",NA,"NO","QUKE",15,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,5.90551181102362,0.430538573855914,0.190213998125816,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,50.1229398265037,26.4497456489327,134.082280223531,152.814845933335,1977,26,7.5
"B010049","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_041_01","B","density","0.1",NA,"NO","PSME",14,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,5.51181102362205,0.385541302725637,0.165697527256266,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,31.8583232545727,16.7465562843134,63.9740756497544,96.9191194478283,1986,17,7
"B010050","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_042_01","B","density","0.1",NA,"NO","PSME",13.6,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,5.35433070866142,0.368068208040462,0.156364360414893,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,31.440720241572,16.3290311992876,45.8023268998673,94.9020686277009,1987,16,6.8
"B010057","Misc hardwoods","Other","Small","B01","Big Butte","BB01_048_02","B","density","0.1",NA,"NO","QUKE",8,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,3.1496062992126,0.15747442548858,0.0541053150224543,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-37.5594948281219,-18.779747414061,-7.7942994038202,-28.5595414128617,-14.2797707064309,-5.92664032427235,1993,1998,1993,1998,38.2261273878757,20.3197011626839,85.5801524001106,116.818784577183,1978,20,4
"B010058","Misc hardwoods","Other","Small","B01","Big Butte","BB01_048_03","B","density","0.1",NA,"NO","QUKE",7,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,2.75590551181102,0.127181199719041,0.0414243818140665,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,36.4935801494261,19.1960889975767,59.8466881654119,110.325643798391,1973,19,3.5
"B010059","Misc hardwoods","Other","Small","B01","Big Butte","BB01_048_04","B","density","0.1",NA,"NO","QUKE",5,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,1.96850393700787,0.0742365978042368,0.0211348886806462,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,31.2683716313633,16.8544083407639,54.7105459494116,96.7540924615964,1975,17,2.5
"B010062","Pacific madrone","Other","Small","B01","Big Butte","BB01_052_03","B","density","0.1",NA,"NO","ARME",12,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"6",564,780,216,671,4.7244094488189,0.301270110735157,0.121736958800522,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986,29.7261287735886,15.7637079965097,44.1166387213597,91.4465922953238,1970,16,6
"B010064","Pacific madrone","Other","Small","B01","Big Butte","BB01_052_05","B","density","0.1",NA,"NO","ARME",12.6,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"6",564,780,216,671,4.96062992125984,0.325730874759323,0.134214997077576,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,30.0722284912008,16.1144752187038,74.6256894417495,92.4754539982627,1987,16,6.3
"B010065","Misc hardwoods","Other","Small","B01","Big Butte","BB01_053_01","B","density","0.1",NA,"NO","QUKE",12.4,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,4.88188976377953,0.317497821445598,0.129988019341446,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,46.1884468809414,24.4530595247531,110.48406867189,140.240317671818,1979,24,6.2
"B010066","Pacific madrone","Other","Small","B01","Big Butte","BB01_054_02","B","density","0.1",NA,"NO","ARME",10.7,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"6",564,780,216,671,4.21259842519685,0.250772608651591,0.0967893362018873,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,28.2094223648963,14.9424779496013,58.4948437718107,86.1981198923756,1988,15,5.35
"B010067","Pacific madrone","Other","Small","B01","Big Butte","BB01_054_03","B","density","0.1",NA,"NO","ARME",6.5,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"6",564,780,216,671,2.55905511811024,0.112960712761839,0.0357179618702921,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986,22.9345112337465,12.1846920784648,27.2963617780125,70.2855164676432,1974,12,3.25
"B010071","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_057_01","B","density","0.1",NA,"NO","PSME",15.8,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,6.22047244094488,0.467861590132522,0.211044544409461,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,33.0198324718119,17.7823816815808,39.9327494156438,101.477836565324,1968,18,7.9
"B010076","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_062_01","B","density","0.1",NA,"NO","PSME",11,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,4.33070866141732,0.262116493604645,0.102292861214328,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,28.5938379635282,15.3073830979215,55.9059814980862,87.5303409131909,1971,15,5.5
"B010077","Douglas-fir (east OR)","Other","Small","B01","Big Butte","BB01_063_01","B","density","0.1",NA,"NO","PSME",10.2,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"4",564,780,216,671,4.01574803149606,0.232287761185964,0.0879549527333772,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,27.8124006035172,14.5355221939411,36.9473897927539,84.1170654277955,1971,15,5.1
"B010078","Misc hardwoods","Other","Small","B01","Big Butte","BB01_064_01","B","density","0.1",NA,"NO","QUKE",15,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,780,216,671,5.90551181102362,0.430538573855914,0.190213998125816,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,49.5757458959683,26.4901881635069,56.4997997739675,153.098262409416,1966,26,7.5
"B010079","Western white pine","Other","Large","B01","Big Butte","BB01_065_01","B","density","0.1",NA,"NO","PILA",100,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"2",564,780,216,671,39.3700787401575,8.95913443551893,8.45395547225848,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",0.032406982787612,0.0131111111111111,-147.923856335641,-73.9619281678203,-30.6969737086136,-336.800411099009,-168.400205549505,-69.8924001893097,1938,1844,1938,1844,72.7868870448707,38.847114396117,100.857058713593,223.19747950954,1805,39,50
"B020012","Misc hardwoods","Other","Small","B02","Big Butte","BB02_005_01","B","density","0.1",NA,"NO","QUKE",12.9,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Mid Slope",2012,NA,"3",564,770,206,656,5.07874015748031,0.338228025179688,0.140682273013853,243,302,196,"Douglas-fir - Dry,Warm,Mid Slope",0.0716364450414148,0.133833333333333,-37.5594948281219,-18.779747414061,-7.7942994038202,-28.5595414128617,-14.2797707064309,-5.92664032427235,1993,1998,1993,1998,73.0857142815048,39.1579625776937,80.4315867182387,225.513128680461,1959,39,6.45
