"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","diam_cm_1850","live_in_1911","age_in_1911","live_in_1850","age_in_1850","ci_diam_lower","predicted_diam","ci_diam_upper"
438,"G03",88,"G030198_new","Grayback Creek","GB03_088_04_new","4_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",68.1068688257725,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1368490.75,"Ridge Top",NA,2014,3,568,803,235,675,4.7244094488189,0.301270110735157,0.121736958800522,158,336,285,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45766626,42.14301422,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1898,"No",96,106,187,1792,NA,NA,"No",119,"Yes",58,0,0,0
439,"G03",91,"G030206_new","Grayback Creek","GB03_091_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",25.6440349840751,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1368490.75,"Ridge Top",NA,2014,3,568,803,235,675,0.984251968503937,0.024488944517889,0.00528372217016155,158,336,285,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45766626,42.14301422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,"No",88,98,112,1812,NA,NA,"No",99,"Yes",38,0,0,0
440,"G04",5,"G040014_new","Grayback Creek","GB04_005_01_new","1_new",1,51,"Hardwood","G","density",0.1,NA,"NO","ARME",17.8889646505493,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.73228346456693,0.530957585899779,0.24720211196431,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1935,"No",45,80,143,1855,NA,NA,"Yes",56,"No",0,12.6218392188629,13.3553881228343,16.6726262515128
441,"G04",13,"G040033_new","Grayback Creek","GB04_013_01_new","1_new",1,72,"Hardwood","G","density",0.1,NA,"NO","ARME",28.9650500771343,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.5748031496063,0.511225380971867,0.235772364165817,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,"No",45,67,110,1857,NA,NA,"Yes",54,"No",0,12.6218392188629,16.432264578397,18.1065882909894
442,"G04",14,"G040036_new","Grayback Creek","GB04_014_01_new","1_new",1,52,"Hardwood","G","density",0.1,NA,"NO","ARME",16.9099919359225,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,7.8740157480315,0.682203662226427,0.338158218890339,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1930,NA,45,80,143,1850,NA,NA,"Yes",61,"Yes",0,12.6218392188629,14.0948773666352,16.6726262515128
443,"G04",14,"G040037_new","Grayback Creek","GB04_014_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",16.9099919359225,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,4.52755905511811,0.281437910637844,0.111803561120618,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1930,NA,45,80,143,1850,NA,NA,"Yes",61,"Yes",0,12.6218392188629,14.0948773666352,16.6726262515128
444,"G04",16,"G040041_new","Grayback Creek","GB04_016_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",25.4295340282666,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.29212322834646,0.476513875397793,0.215934397007251,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1962,1980,1962,1980,1904,"No",45,68,141,1836,NA,NA,"No",75,"Yes",14,0,0,0
445,"G04",17,"G040047_004_new","Grayback Creek","GB04_017_06_004_new","6_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",57.9376202292372,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,2.95275590551181,0.14202476352394,0.0475534995314539,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1934,"No",79,103,263,1831,NA,NA,"Yes",80,"Yes",19,28.1724805411793,34.6877641034744,45.9056185357705
446,"G04",18,"G040048_new","Grayback Creek","GB04_018_01_new","1_new",1,50,"Hardwood","G","density",0.1,NA,"NO","ARME",21.0952255990044,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.90551181102362,0.430538573855914,0.190213998125816,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1934,"No",45,78,143,1856,NA,NA,"Yes",55,"No",0,12.6218392188629,13.4379346791714,16.6726262515128
447,"G04",19,"G040050_new","Grayback Creek","GB04_019_01_new","1_new",1,40,"Hardwood","G","density",0.1,NA,"NO","ARME",12.1690380233149,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.70866141732283,0.407807169792628,0.177744413804234,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1916,"No",45,65,143,1851,NA,NA,"Yes",60,"No",0,12.6218392188629,14.0302304585964,16.6726262515128
448,"G04",20,"G040053_new","Grayback Creek","GB04_020_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",11.9177029052906,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,2.95275590551181,0.14202476352394,0.0475534995314539,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1938,"No",45,65,143,1873,NA,NA,"Yes",38,"No",0,8.51973197531512,8.92977297114336,10.3102569415665
449,"G04",22,"G040056_new","Grayback Creek","GB04_022_01_new","1_new",1,92,"Hardwood","G","density",0.1,NA,"NO","ARME",17.4482446489389,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,13.9763779527559,1.7085646566002,1.06540973839137,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,"No",45,80,143,1837,NA,NA,"Yes",74,"Yes",13,12.6218392188629,15.2640024510437,32
450,"G04",35,"G040080_new","Grayback Creek","GB04_035_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",27.249548681107,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,2.72291062992126,0.124753695634861,0.0404384186406637,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1941,"No",45,67,110,1874,NA,NA,"Yes",37,"No",0,5.01878933728249,7.96286736172699,11.5654617205998
451,"G04",38,"G040086_new","Grayback Creek","GB04_038_01_new","1_new",1,154,"Hardwood","G","density",0.1,NA,"NO","ARME",56.6120148705891,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,11.9685039370079,1.33310324994552,0.781280748924239,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",79,103,159,1827,NA,NA,"Yes",84,"Yes",23,30.3907074246862,38.1088198163722,45.9056185357705
452,"G04",40,"G040092_new","Grayback Creek","GB04_040_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",44.1292534848258,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,3.4367531496063,0.181066181539767,0.0644204965428123,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-37.5594948281219,-18.779747414061,-7.7942994038202,-28.5595414128617,-14.2797707064309,-5.92664032427235,1995,2000,1995,2000,1935,"No",79,101,159,1834,NA,NA,"Yes",77,"Yes",16,30.3907074246862,43.2782529311188,49.7
453,"G04",41,"G040095_new","Grayback Creek","GB04_041_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",24.4261045925414,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,7.67716535433071,0.655120865081644,0.321461656832629,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,"No",45,69,141,1865,NA,NA,"Yes",46,"No",0,6.89998724055801,10.0357840856436,18.1065882909894
454,"G04",47,"G040101_new","Grayback Creek","GB04_047_01_new","1_new",1,62,"Hardwood","G","density",0.1,NA,"NO","ARME",23.646366598463,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,7.67716535433071,0.655120865081644,0.321461656832629,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1934,"No",45,69,141,1865,NA,NA,"Yes",46,"No",0,6.89998724055801,9.86960094489744,12.6218392188629
455,"G04",49,"G040104_new","Grayback Creek","GB04_049_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",25.9451886741639,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,7.08661417322835,0.576370920806797,0.273908157301175,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1925,"No",45,68,141,1857,NA,NA,"Yes",54,"No",0,12.6218392188629,14.1475061782513,18.1065882909894
456,"G04",52,"G040107_new","Grayback Creek","GB04_052_01_new","1_new",1,70,"Hardwood","G","density",0.1,NA,"NO","ARME",18.1351649637602,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,9.68503937007874,0.950084482173407,0.511599569359194,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1926,NA,45,80,143,1846,NA,NA,"Yes",65,"Yes",4,12.6218392188629,14.7009545935071,16.6726262515128
457,"G04",52,"G040108_new","Grayback Creek","GB04_052_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",18.1351649637602,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,3.4367531496063,0.181066181539767,0.0644204965428123,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1926,NA,45,80,143,1846,NA,NA,"Yes",65,"Yes",4,12.6218392188629,14.7009545935071,16.6726262515128
458,"G04",52,"G040110_new","Grayback Creek","GB04_052_04_new","4_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",18.1351649637602,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.69291338582677,0.525998284346066,0.24431931314827,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1926,NA,45,80,143,1846,NA,NA,"Yes",65,"Yes",4,12.6218392188629,14.7009545935071,16.6726262515128
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,69,141,1861,NA,NA,"Yes",50,"No",0,9.91378163169715,11.4140386516003,18.1065882909894
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,69,141,1861,NA,NA,"Yes",50,"No",0,6.89998724055801,10.0357840856436,18.1065882909894
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,69,141,1861,NA,NA,"Yes",50,"No",0,8.729353,18.5445320705076,41.366233
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,69,141,1861,NA,NA,"Yes",50,"No",0,8.729353,13.9195990181947,31.393853
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,65,143,1865,NA,NA,"Yes",46,"No",0,9.91378163169715,11.4140386516003,18.1065882909894
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,65,143,1865,NA,NA,"Yes",46,"No",0,6.89998724055801,10.0357840856436,18.1065882909894
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,65,143,1865,NA,NA,"Yes",46,"No",0,8.729353,18.5445320705076,41.366233
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,"No",45,65,143,1865,NA,NA,"Yes",46,"No",0,8.729353,13.9195990181947,31.393853
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",14.4825045883028,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,NA,45,69,141,1792,NA,NA,"No",119,"Yes",58,0,0,0
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",14.4825045883028,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,NA,45,69,141,1792,NA,NA,"No",119,"Yes",58,0,0,0
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",14.4825045883028,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,NA,45,69,141,1792,NA,NA,"No",119,"Yes",58,0,0,0
459,"G04",70,"G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",14.4825045883028,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,NA,45,69,141,1792,NA,NA,"No",119,"Yes",58,0,0,0
