"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"G09","82","G090272_002_new","Grayback Creek","GB09_082_03_002_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",98.5195371851111,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,2.95275590551181,0.14202476352394,0.0475534995314539,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916
"L04","21","L040041_001_new","Elliot Ridge","ET04_021_02_001_new","2_new",1,NA,"Hardwood","L","density",0.1,NA,"NO","QUCH",25.9896598498367,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1501024.625,"Mid Slope",NA,2014,3,571,810,240,1360,0.984251968503937,0.024488944517889,0.00528372217016155,36,113,95,"Ponderosa pine - Dry,Warm,Mid Slope",-123.03211504,42.01231733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957
"L04","3","L040013_004_new","Elliot Ridge","ET04_003_01_004_new","1_new",1,95,"Hardwood","L","density",0.1,NA,"NO","QUCH",39.0087074928098,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1501024.625,"Mid Slope",NA,2014,3,571,810,240,1360,4.13272391732283,0.243208209122059,0.0931537143854574,36,113,95,"Ponderosa pine - Dry,Warm,Mid Slope",-123.03211504,42.01231733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962
"L06","22","L060033_new","Elliot Ridge","ET06_022_02_new","2_new",1,NA,"Hardwood","L","density",0.1,NA,"NO","QUCH",21.0642599641415,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1414166.875,"Mid Slope",NA,2014,3,590,833,244,1425,7.48031496062992,0.628451569140058,0.305187792548531,170,192,115,"Ponderosa pine - Dry,Warm,Mid Slope",-123.0180434,42.01239793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929
"R01","14","R010030_new","Briggs Secret","BS01_014_01_new","1_new",1,83,"Hardwood","R","density",0.1,NA,"NO","ARME",34.0865249281306,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,6,605,820,215,899,7.24409448818898,0.59700032866904,0.286217116468783,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1919
"R01","19","R010037_new","Briggs Secret","BS01_019_01_new","1_new",1,40,"Hardwood","R","density",0.1,NA,"NO","QUKE",13.9270249282786,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,5.5511811023622,0.389956921900511,0.168073088743971,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1914
"R01","23","R010042_new","Briggs Secret","BS01_023_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",19.5703464739927,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,2.95275590551181,0.14202476352394,0.0475534995314539,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1923
"R01","25","R010044_new","Briggs Secret","BS01_025_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",54.045867783925,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,5.31496062992126,0.363747555160172,0.154073338481911,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1919
"R02","40","R020056_new","Briggs Secret","BS02_040_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",47.1004664528604,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,5.51181102362205,0.385541302725637,0.165697527256266,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1937
"R02","7","R020019_new","Briggs Secret","BS02_007_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",31.488022056858,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,8.58267716535433,0.783062529920231,0.401765779863612,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921
"R02","8","R020021_new","Briggs Secret","BS02_008_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",33.9831805882079,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,5.62992125984252,0.398844597139188,0.172874935452214,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1921
"R03","10","R030030_002_new","Briggs Secret","BS03_010_02_002_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.2808788592986,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.95275590551181,0.14202476352394,0.0475534995314539,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933
"R03","13","R030039_new","Briggs Secret","BS03_013_04_new","4_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUCH",35.2900356550731,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.95275590551181,0.14202476352394,0.0475534995314539,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1931
"R03","16","R030046_new","Briggs Secret","BS03_016_01_new","1_new",1,60,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.9826063196187,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.04724409448819,0.571256168898805,0.270873187286634,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938
"R03","18","R030048_new","Briggs Secret","BS03_018_01_new","1_new",1,28,"Hardwood","R","density",0.1,NA,"NO","LIDE",10.6912520588244,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.80314960629921,0.309344060954229,0.125828673249095,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944
"R03","26","R030059_new","Briggs Secret","BS03_026_01_new","1_new",1,60,"Hardwood","R","density",0.1,NA,"NO","LIDE",26.7823943412682,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.4488188976378,0.273647549229568,0.107948557425269,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931
"R03","32","R030071_new","Briggs Secret","BS03_032_01_new","1_new",1,48,"Hardwood","R","density",0.1,NA,"NO","QUCH",20.3884175682854,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.92125984251969,0.321604468383684,0.132093054254039,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"R03","33","R030074_new","Briggs Secret","BS03_033_01_new","1_new",1,72,"Hardwood","R","density",0.1,NA,"NO","QUCH",27.459898218312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,5.98425196850394,0.439760071045044,0.19532018723106,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933
"R03","37","R030086_new","Briggs Secret","BS03_037_04_new","4_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",59.3266667571014,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,6,545,697,152,927,5.70866141732283,0.407807169792628,0.177744413804234,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1991,2000,1991,2000,1926
"R03","39","R030089_001_new","Briggs Secret","BS03_039_01_001_new","1_new",1,88,"Hardwood","R","density",0.1,NA,"NO","QUCH",27.9834828378938,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.75210531496063,0.665382635040026,0.32776812557655,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919
"R03","4","R030022_007_new","Briggs Secret","BS03_004_01_007_new","1_new",1,110,"Hardwood","R","density",0.1,NA,"NO","LIDE",47.6294062470343,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.34136687992126,0.0979830949290185,0.0298996655653565,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"R03","44","R030100_new","Briggs Secret","BS03_044_01_new","1_new",1,73,"Hardwood","R","density",0.1,NA,"NO","QUCH",22.6987796657285,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,8.34645669291339,0.748864823474676,0.379954574745185,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933
"R03","52","R030114_new","Briggs Secret","BS03_052_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",24.3728325470956,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,6,545,697,152,927,7.36220472440945,0.612650262412976,0.295626368909407,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934
"R03","53","R030115_001_new","Briggs Secret","BS03_053_01_001_new","1_new",1,52,"Hardwood","R","density",0.1,NA,"NO","LIDE",18.9263177572662,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,5.11205807086614,0.341785194321339,0.142534155340473,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945
"R03","54","R030117_new","Briggs Secret","BS03_054_01_new","1_new",1,32,"Hardwood","R","density",0.1,NA,"NO","QUCH",13.5962244621297,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.80314960629921,0.309344060954229,0.125828673249095,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944
"R03","58","R030127_001_new","Briggs Secret","BS03_058_01_001_new","1_new",1,86,"Hardwood","R","density",0.1,NA,"NO","LIDE",28.5716970210793,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.60543602362205,0.64535486435313,0.315482754581648,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"R03","63","R030140_001_new","Briggs Secret","BS03_063_01_001_new","1_new",1,89,"Hardwood","R","density",0.1,NA,"NO","QUCH",30.3718491075812,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.82543996062992,0.675482375452383,0.33399880790653,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931
"R03","7","R030027_004_new","Briggs Secret","BS03_007_01_004_new","1_new",1,93,"Hardwood","R","density",0.1,NA,"NO","QUCH",39.4972565540668,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.7062595144357,0.123535308720184,0.03994535364185,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"R04","12","R040026_new","Briggs Secret","BS04_012_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",44.9015120661949,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,4.4488188976378,0.273647549229568,0.107948557425269,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1919
"R04","18","R040031_004_new","Briggs Secret","BS04_018_01_004_new","1_new",1,50,"Hardwood","R","density",0.1,NA,"NO","QUCH",23.4977586219609,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,1.98615551181102,0.0753045468967249,0.0215156211691201,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925
"R04","22","R040040_new","Briggs Secret","BS04_022_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",49.6844054880046,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,6,583,770,187,852,4.21259842519685,0.250772608651591,0.0967893362018873,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1919
"R04","24","R040043_006_new","Briggs Secret","BS04_024_01_006_new","1_new",1,74,"Hardwood","R","density",0.1,NA,"NO","LIDE",32.5904704083301,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,1.92154865016873,0.0714236787466539,0.0201386409170537,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925
"R04","38","R040060_new","Briggs Secret","BS04_038_03_new","3_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUCH",14.1792017240466,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,7.71980826771654,0.660952763352245,0.325042700552977,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1918
"R04","8","R040023_002_new","Briggs Secret","BS04_008_01_002_new","1_new",1,66,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.370661748833,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,6.13874311023622,0.458065027666816,0.205535246737001,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925
"R05","1","R050001_new","Briggs Secret","BS05_001_01_new","1_new",1,42,"Hardwood","R","density",0.1,"R0501","YES","QUCH",15.2004493224242,3,"LIVE",1,NA,NA,NA,NA,100,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,6.33858267716535,0.482155866244433,0.219134979796412,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940
"R05","16","R050032_new","Briggs Secret","BS05_016_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",25.5388767509824,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,0.984251968503937,0.024488944517889,0.00528372217016155,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1940
"R05","34","R050053_new","Briggs Secret","BS05_034_03_new","3_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",36.4697458587693,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,6,583,771,187,790,7.8740157480315,0.682203662226427,0.338158218890339,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1932
"R05","41","R050060_new","Briggs Secret","BS05_041_01_new","1_new",1,50,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.1190449850133,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,4.7244094488189,0.301270110735157,0.121736958800522,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940
"R05","44","R050065_new","Briggs Secret","BS05_044_01_new","1_new",1,70,"Hardwood","R","density",0.1,NA,"NO","LIDE",30.766769145751,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,5,0.329876977693224,0.136353847812057,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940
"R05","46","R050070_new","Briggs Secret","BS05_046_01_new","1_new",1,52,"Hardwood","R","density",0.1,NA,"NO","LIDE",21.4866860369582,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,5.98425196850394,0.439760071045044,0.19532018723106,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940
