"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","live_in_1911","age_in_1911","ci_1911_diam_lower","predicted_1911_diam","ci_1911_diam_upper"
188,"G09",26,"G090097_003_new","Grayback Creek","GB09_026_03_003_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",28.879770368781,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,0.984251968503937,0.024488944517889,0.00528372217016155,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1919,88,93,112,1826,NA,"Yes",85,21.4586833795809,30.374857246099,32
189,"G09",39,"G090143_002_new","Grayback Creek","GB09_039_02_002_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","QUCH",48.0619625226249,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,2.95275590551181,0.14202476352394,0.0475534995314539,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919,88,135,158,1784,NA,"Yes",127,41.366233,51.682871723233,55.871513
190,"G09",42,"G090155_new","Grayback Creek","GB09_042_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","CHCH",70.2784726053461,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,7,582,823,241,667,4.01574803149606,0.232287761185964,0.0879549527333772,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,"Western redcedar","Ridgetop","Small",0.0363667850030306,0.0767777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1919,96,106,187,1813,NA,"Yes",98,41.8311322878367,48.6517148128736,55.3562129313
191,"G09",57,"G090197_new","Grayback Creek","GB09_057_01_new","1_new",1,114,"Hardwood","G","density",0.1,NA,"NO","LIDE",49.5293562228904,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,5.51181102362205,0.385541302725637,0.165697527256266,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,88,135,158,1781,NA,"Yes",130,12.2828334956825,47.1277524808915,59.951123
192,"G09",65,"G090222_new","Grayback Creek","GB09_065_01_new","1_new",1,40,"Hardwood","G","density",0.1,NA,"NO","LIDE",19.4584192919091,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,4.01574803149606,0.232287761185964,0.0879549527333772,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919,88,96,112,1823,NA,"Yes",88,21.4586833795809,30.3382406438121,32
193,"G09",70,"G090239_new","Grayback Creek","GB09_070_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",24.0354875644242,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,4.17322834645669,0.247033264668595,0.0949886436862962,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,88,93,112,1825,NA,"Yes",86,21.4586833795809,30.3561711604434,32
194,"G09",71,"G090242_001_new","Grayback Creek","GB09_071_03_001_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",62.612415412032,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,0.984251968503937,0.024488944517889,0.00528372217016155,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1918,96,138,187,1780,NA,"Yes",131,43.7231232853585,51.6554874172644,70
195,"G09",74,"G090251_new","Grayback Creek","GB09_074_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",66.4335318580451,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,6.41732283464567,0.491774743404415,0.224613142942436,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,96,116,187,1802,NA,"Yes",109,46.5300804786584,52.2339057289235,58.30072201039
196,"G09",75,"G090257_004_new","Grayback Creek","GB09_075_03_004_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",43.4059659422751,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,2.95275590551181,0.14202476352394,0.0475534995314539,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,88,135,158,1781,NA,"Yes",130,12.2828334956825,44.0822836655529,55.871513
197,"G09",79,"G090265_new","Grayback Creek","GB09_079_01_new","1_new",1,116,"Hardwood","G","density",0.1,NA,"NO","LIDE",49.2681546702615,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,6.8503937007874,0.545939918599844,0.255951955878098,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,88,135,158,1781,NA,"Yes",130,12.2828334956825,51.9385516215111,59.951123
198,"G09",82,"G090272_002_new","Grayback Creek","GB09_082_03_002_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",98.5195371851111,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1158818.375,"Ridge Top",NA,2014,3,582,823,241,667,2.95275590551181,0.14202476352394,0.0475534995314539,85,238,212,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45892443,42.1436159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,96,126,189,1790,NA,"Yes",121,54.0750722925707,69.3757595161162,105.733413
199,"L04",3,"L040013_004_new","Elliot Ridge","ET04_003_01_004_new","1_new",1,95,"Hardwood","L","density",0.1,NA,"NO","QUCH",39.0087074928098,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1501024.625,"Mid Slope",NA,2014,3,571,810,240,1360,4.13272391732283,0.243208209122059,0.0931537143854574,36,113,95,"Ponderosa pine - Dry,Warm,Mid Slope",-123.03211504,42.01231733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,37,57,167,1905,NA,"Yes",6,0.314554752820846,2.00201380109286,8.4350924784217
200,"L04",21,"L040041_001_new","Elliot Ridge","ET04_021_02_001_new","2_new",1,NA,"Hardwood","L","density",0.1,NA,"NO","QUCH",25.9896598498367,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1501024.625,"Mid Slope",NA,2014,3,571,810,240,1360,0.984251968503937,0.024488944517889,0.00528372217016155,36,113,95,"Ponderosa pine - Dry,Warm,Mid Slope",-123.03211504,42.01231733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,37,57,167,1900,NA,"Yes",11,2.90912404807449,6.64403207157444,8.4350924784217
201,"L06",22,"L060033_new","Elliot Ridge","ET06_022_02_new","2_new",1,NA,"Hardwood","L","density",0.1,NA,"NO","QUCH",21.0642599641415,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1414166.875,"Mid Slope",NA,2014,3,590,833,244,1425,7.48031496062992,0.628451569140058,0.305187792548531,170,192,115,"Ponderosa pine - Dry,Warm,Mid Slope",-123.0180434,42.01239793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,28,76,94,1853,NA,"Yes",58,12.6218392188629,13.4814692171269,16.7084753024997
202,"R01",14,"R010030_new","Briggs Secret","BS01_014_01_new","1_new",1,83,"Hardwood","R","density",0.1,NA,"NO","ARME",34.0865249281306,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,6,605,820,215,899,7.24409448818898,0.59700032866904,0.286217116468783,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1919,83,96,184,1823,NA,"Yes",88,19.986387921351,30.4437990048946,32
203,"R01",19,"R010037_new","Briggs Secret","BS01_019_01_new","1_new",1,40,"Hardwood","R","density",0.1,NA,"NO","QUKE",13.9270249282786,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,5.5511811023622,0.389956921900511,0.168073088743971,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1914,62,91,104,1823,NA,"Yes",88,21.4586833795809,30.275959879031,32
204,"R01",23,"R010042_new","Briggs Secret","BS01_023_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",19.5703464739927,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,2.95275590551181,0.14202476352394,0.0475534995314539,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1923,62,92,104,1831,NA,"Yes",80,14.2192334541851,26.9214961221605,32
205,"R01",25,"R010044_new","Briggs Secret","BS01_025_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",54.045867783925,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1322780.25,"Ridge Top",NA,2014,3,605,820,215,899,5.31496062992126,0.363747555160172,0.154073338481911,251,623,546,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67694937,42.43215315,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1919,83,93,111.849999999998,1826,NA,"Yes",85,19.986387921351,32.0360361915987,45.9056185357705
206,"R02",7,"R020019_new","Briggs Secret","BS02_007_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",31.488022056858,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,8.58267716535433,0.783062529920231,0.401765779863612,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,66,142,184,1779,NA,"Yes",132,12.2828334956825,21.2419262745027,55.871513
207,"R02",8,"R020021_new","Briggs Secret","BS02_008_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",33.9831805882079,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,5.62992125984252,0.398844597139188,0.172874935452214,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1921,66,147,184,1774,NA,"Yes",137,12.2828334956825,17.9407172845222,55.871513
208,"R02",40,"R020056_new","Briggs Secret","BS02_040_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUKE",47.1004664528604,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1191566.375,"Ridge Top",NA,2014,3,610,824,215,888,5.51181102362205,0.385541302725637,0.165697527256266,194,392,293,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67752159,42.43313138,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1937,83,107,184,1830,NA,"Yes",81,23.1844917698597,32.9591694901649,49.7
209,"R03",4,"R030022_007_new","Briggs Secret","BS03_004_01_007_new","1_new",1,110,"Hardwood","R","density",0.1,NA,"NO","LIDE",47.6294062470343,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.34136687992126,0.0979830949290185,0.0298996655653565,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,75,133,157,1802,NA,"Yes",109,17.6677397165605,35.4222242376118,41.366233
210,"R03",7,"R030027_004_new","Briggs Secret","BS03_007_01_004_new","1_new",1,93,"Hardwood","R","density",0.1,NA,"NO","QUCH",39.4972565540668,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.7062595144357,0.123535308720184,0.03994535364185,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,75,102,157,1833,NA,"Yes",78,23.1844917698597,27.1062535453757,49.7
211,"R03",10,"R030030_002_new","Briggs Secret","BS03_010_02_002_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.2808788592986,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.95275590551181,0.14202476352394,0.0475534995314539,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,61,73,75,1860,NA,"Yes",51,9.91378163169715,12.5679163956951,18.1065882909894
212,"R03",13,"R030039_new","Briggs Secret","BS03_013_04_new","4_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUCH",35.2900356550731,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,2.95275590551181,0.14202476352394,0.0475534995314539,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1931,75,100,157,1831,NA,"Yes",80,21.4586833795809,29.8018176673732,32
213,"R03",16,"R030046_new","Briggs Secret","BS03_016_01_new","1_new",1,60,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.9826063196187,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.04724409448819,0.571256168898805,0.270873187286634,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,61,73,75,1865,NA,"Yes",46,6.89998724055801,10.0144078326801,18.1065882909894
214,"R03",18,"R030048_new","Briggs Secret","BS03_018_01_new","1_new",1,28,"Hardwood","R","density",0.1,NA,"NO","LIDE",10.6912520588244,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.80314960629921,0.309344060954229,0.125828673249095,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,57,80,102,1864,NA,"Yes",47,9.52683488238269,9.96083352294,12.6218392188629
215,"R03",26,"R030059_new","Briggs Secret","BS03_026_01_new","1_new",1,60,"Hardwood","R","density",0.1,NA,"NO","LIDE",26.7823943412682,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.4488188976378,0.273647549229568,0.107948557425269,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931,61,74,75,1857,NA,"Yes",54,12.6218392188629,16.5928314152397,18.1065882909894
216,"R03",32,"R030071_new","Briggs Secret","BS03_032_01_new","1_new",1,48,"Hardwood","R","density",0.1,NA,"NO","QUCH",20.3884175682854,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,4.92125984251969,0.321604468383684,0.132093054254039,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,61,72,80,1863,NA,"Yes",48,9.91378163169715,10.4482006935158,14.9969784370279
217,"R03",33,"R030074_new","Briggs Secret","BS03_033_01_new","1_new",1,72,"Hardwood","R","density",0.1,NA,"NO","QUCH",27.459898218312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,5.98425196850394,0.439760071045044,0.19532018723106,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,61,75,75.2249999999998,1858,NA,"Yes",53,9.91378163169715,16.4091462022473,18.1065882909894
218,"R03",37,"R030086_new","Briggs Secret","BS03_037_04_new","4_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",59.3266667571014,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,6,545,697,152,927,5.70866141732283,0.407807169792628,0.177744413804234,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1991,2000,1991,2000,1926,121,152,157,1774,NA,"Yes",137,43.7231232853585,48.1525382009297,59.951123
219,"R03",39,"R030089_001_new","Briggs Secret","BS03_039_01_001_new","1_new",1,88,"Hardwood","R","density",0.1,NA,"NO","QUCH",27.9834828378938,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,7.75210531496063,0.665382635040026,0.32776812557655,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919,61,79,130,1840,NA,"Yes",71,12.6218392188629,16.0249446982002,18.1065882909894
220,"R03",44,"R030100_new","Briggs Secret","BS03_044_01_new","1_new",1,73,"Hardwood","R","density",0.1,NA,"NO","QUCH",22.6987796657285,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,8.34645669291339,0.748864823474676,0.379954574745185,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,61,71,75,1862,NA,"Yes",49,9.91378163169715,10.8801978955797,18.1065882909894
221,"R03",52,"R030114_new","Briggs Secret","BS03_052_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",24.3728325470956,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,6,545,697,152,927,7.36220472440945,0.612650262412976,0.295626368909407,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,61,73,75,1861,NA,"Yes",50,9.91378163169715,11.4142154618004,18.1065882909894
222,"R03",53,"R030115_001_new","Briggs Secret","BS03_053_01_001_new","1_new",1,52,"Hardwood","R","density",0.1,NA,"NO","LIDE",18.9263177572662,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1353783.375,"Ridge Top",NA,2014,3,545,697,152,927,5.11205807086614,0.341785194321339,0.142534155340473,77,247,225,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67234639,42.43421934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,61,73,102,1872,NA,"Yes",39,5.01878933728249,8.83734844514071,10.0547731729638
