"rodne_nid","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith"
12431,"C060044","C06","Trail Creek","TL06_044_01",44,1,0,NA,"Hardwood","C","density",0.1,NA,"NO","ARME",19.1,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1113031.625,"Mid Slope",NA,2012,6,549,746,197,654,7.51968503937008,0.633752143169747,0.308408749583462,158,364,265,"Douglas-fir - Dry,Cool,Mid Slope",-122.84951209,42.70085756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,72,147,1940
12432,"C060045","C06","Trail Creek","TL06_045_01",45,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",61.4,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1113031.625,"Mid Slope",NA,2012,4,549,746,197,654,24.1732283464567,4.10521065307493,3.18710739721956,158,364,265,"Douglas-fir - Dry,Cool,Mid Slope",-122.84951209,42.70085756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,144,156,185,1856
12433,"C060046","C06","Trail Creek","TL06_046_01",46,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",48,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1113031.625,"Mid Slope",NA,2012,4,549,746,197,654,18.8976377952756,2.76854784489,1.94779134080835,158,364,265,"Douglas-fir - Dry,Cool,Mid Slope",-122.84951209,42.70085756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,161,165,184,1847
12434,"C060047","C06","Trail Creek","TL06_047_01",47,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PIPO",18,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1113031.625,"Mid Slope",NA,2012,1,549,746,197,654,7.08661417322835,0.576370920806797,0.273908157301175,158,364,265,"Douglas-fir - Dry,Cool,Mid Slope",-122.84951209,42.70085756,"Ponderosa pine (OR)","Other","Small",0.0330771475824497,0.155888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-36.6610434979131,-18.3305217489565,-7.60785390716338,1961,1994,1961,1994,1994,59,91,147,1903
12435,"C070001","C07","Trail Creek","TL07_001_01",1,1,0,NA,"Conifer","C","density",0.1,"C0701","YES","PSME",30.8,2,"LIVE",1,1948,2006,1946,0.9,61,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",66,2012,4,548,749,201,650,12.1259842519685,1.36127917225813,0.801976031920328,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,48,69,108,1943
12436,"C070002","C07","Trail Creek","TL07_005_01",5,1,0,NA,"Conifer","C","density",0.1,"C0702","YES","PSME",20.3,3,"LIVE",1,1922,2011,1919,1.2,92,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",93,2012,4,548,749,201,650,7.99212598425197,0.698650081527486,0.3483790510563,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,87,147,1925
12437,"C070003","C07","Trail Creek","TL07_014_01",14,1,0,NA,"Conifer","C","density",0.1,"C0703","YES","PILA",25.954373,3,"LIVE",1,NA,NA,NA,NA,62,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,2,548,749,201,650,10.2182570866142,1.03514912703337,0.569483361031746,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,63,74,130,1938
12438,"C070004","C07","Trail Creek","TL07_021_01",21,1,0,NA,"Conifer","C","density",0.1,"C0704","YES","PSME",17.1,4,"LIVE",1,1943,2012,1941,0.8,71,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",71,2012,4,548,749,201,650,6.73228346456693,0.530957585899779,0.24720211196431,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,83,147,1929
12439,"C070005","C07","Trail Creek","TL07_027_01",27,1,0,NA,"Hardwood","C","density",0.1,"C0705","YES","QUKE",18.5,3,"LIVE",1,NA,NA,NA,NA,80,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,7.28346456692913,0.602200093840932,0.289336626038046,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,83,147,1929
12440,"C070006","C07","Trail Creek","TL07_053_01",53,1,0,NA,"Hardwood","C","density",0.1,"C0706","YES","ARME",30.2,3,"LIVE",1,NA,NA,NA,NA,69,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,6,548,749,201,650,11.8897637795276,1.31909830455842,0.771034554891862,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,48,68,108,1944
12441,"C070007","C07","Trail Creek","TL07_054_01",54,1,0,NA,"Hardwood","C","density",0.1,"C0707","YES","ARME",20.1,3,"LIVE",1,NA,NA,NA,NA,52,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,6,548,749,201,650,7.91338582677165,0.687669472520084,0.341548255034715,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,87,147,1925
12442,"C070008","C07","Trail Creek","TL07_055_01",55,1,0,NA,"Hardwood","C","density",0.1,"C0708","YES","ARME",38.8,2,"LIVE",1,NA,NA,NA,NA,64,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,6,548,749,201,650,15.2755905511811,1.96968516679286,1.27269227261568,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,63,90,157,1922
12443,"C070009","C07","Trail Creek","TL07_056_01",56,1,0,NA,"Conifer","C","density",0.1,"C0709","YES","PIPO",71.6,1,"LIVE",1,1835,1965,1827,6.8,140,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",185,2012,1,548,749,201,650,28.1889763779528,5.24960817196773,4.33397099658614,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,144,171,185,1841
12444,"C070010","C07","Trail Creek","TL07_060_01",60,1,0,NA,"Conifer","C","density",0.1,"C0710","YES","CADE",29.8,3,"LIVE",1,1949,2012,1949,0,64,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",63,2012,7,548,749,201,650,11.7322834645669,1.29125517757073,0.750745061758442,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,48,68,108,1944
12445,"C070011","C07","Trail Creek","TL07_061_01",61,1,0,NA,"Hardwood","C","density",0.1,"C0711","YES","ARME",31.1,2,"LIVE",1,NA,NA,NA,NA,72,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,6,548,749,201,650,12.244094488189,1.38255582349463,0.817675027232312,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,48,68,108,1944
12446,"C070012","C07","Trail Creek","TL07_080_01",80,1,0,NA,"Conifer","C","density",0.1,"C0712","YES","PIPO",49.7,2,"LIVE",1,1835,1890,1830,1.8,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",182,2012,1,548,749,201,650,19.5669291338583,2.92709134377335,2.08820308724709,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,155,175,184,1837
12447,"C070013","C07","Trail Creek","TL07_002_01",2,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",15.347387,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,6.04227834645669,0.446602515072713,0.199126401228445,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,71,82,147,1922
12448,"C070014","C07","Trail Creek","TL07_003_01",3,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",14.984755,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,5.89950984251969,0.429838674223111,0.189827552950692,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,71,82,147,1922
12449,"C070015","C07","Trail Creek","TL07_004_01",4,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",34,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,13.3858267716535,1.59452862707876,0.97727725259308,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,63,72,157,1940
12450,"C070016","C07","Trail Creek","TL07_006_01",6,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",13.806201,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,5.43551220472441,0.377037685142829,0.161141847940138,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,76,114,1928
12451,"C070017","C07","Trail Creek","TL07_007_01",7,1,0,22,"Hardwood","C","density",0.1,NA,"NO","QUKE",12.808963,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,5.04289881889764,0.334417046719862,0.138703652748065,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,69,114,1935
12452,"C070018","C07","Trail Creek","TL07_008_01",8,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",28.5,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,11.2204724409449,1.20231379310693,0.686672533234195,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,48,69,108,1943
12453,"C070019","C07","Trail Creek","TL07_009_01",9,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",15.981993,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,6.29212322834646,0.476513875397793,0.215934397007251,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,71,84,147,1920
12454,"C070020","C07","Trail Creek","TL07_010_01",10,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",16.9,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,6.65354330708661,0.521056455427938,0.241453422243174,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,83,147,1929
12455,"C070021","C07","Trail Creek","TL07_011_01",11,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",7.369483,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,2.90137125984252,0.138090972326155,0.0459128232206773,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,59,114,1945
12456,"C070022","C07","Trail Creek","TL07_012_01",12,1,0,NA,"Hardwood","C","density",0.1,NA,"NO","QUKE",23.234633,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,9.14749330708661,0.867128300698835,0.45638523964104,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Medium",0.0716364450414148,0.0655,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,59,89,130,1915
12457,"C070023","C07","Trail Creek","TL07_013_01",13,1,0,NA,"Hardwood","C","density",0.1,NA,"NO","QUKE",15.981993,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,6.29212322834646,0.476513875397793,0.215934397007251,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,71,84,147,1920
12458,"C070024","C07","Trail Creek","TL07_015_01",15,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",16.7,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,6.5748031496063,0.511225380971867,0.235772364165817,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,71,84,147,1928
12459,"C070025","C07","Trail Creek","TL07_016_01",16,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",21.6,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,8.50393700787402,0.771599709118868,0.394427746513692,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,87,147,1925
12460,"C070026","C07","Trail Creek","TL07_017_01",17,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",24,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,9.44881889763779,0.9132801956714,0.486947835202088,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,82,93,1930
12461,"C070027","C07","Trail Creek","TL07_018_01",18,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",12.355673,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,4.86443818897638,0.315683805228984,0.129060329003863,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,69,114,1935
12462,"C070028","C07","Trail Creek","TL07_019_01",19,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",18.5,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,7.28346456692913,0.602200093840932,0.289336626038046,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,59,83,147,1929
12463,"C070029","C07","Trail Creek","TL07_020_01",20,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",12.808963,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,5.04289881889764,0.334417046719862,0.138703652748065,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,69,114,1935
12464,"C070030","C07","Trail Creek","TL07_022_01",22,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",9.635933,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,3.79367440944882,0.212078228965403,0.0784959950759808,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,59,114,1945
12465,"C070031","C07","Trail Creek","TL07_023_01",23,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",10.179881,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,4.00782716535433,0.231555113134939,0.087608321262152,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,59,114,1945
12466,"C070032","C07","Trail Creek","TL07_024_01",24,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",14.168833,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,5.57828070866142,0.393007269711858,0.169718083562765,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,76,114,1928
12467,"C070033","C07","Trail Creek","TL07_025_01",25,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",26.5,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,10.4330708661417,1.07018645933011,0.593679023039351,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,63,70,130,1942
12468,"C070034","C07","Trail Creek","TL07_026_01",26,1,0,NA,"Hardwood","C","density",0.1,NA,"NO","QUKE",15.075413,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,5.93520196850394,0.434007069130221,0.19213142042431,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,71,84,147,1920
12469,"C070035","C07","Trail Creek","TL07_028_01",28,1,0,22,"Hardwood","C","density",0.1,NA,"NO","QUKE",10.542513,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,4.15059566929134,0.24489317722314,0.0939611333305453,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,70,114,1934
12470,"C070036","C07","Trail Creek","TL07_029_01",29,1,0,NA,"Conifer","C","density",0.1,NA,"NO","PSME",9.907907,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,4,548,749,201,650,3.90075078740158,0.221736469165525,0.0829896243816036,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Douglas-fir (east OR)","Other","Small",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,59,114,1945
12471,"C070037","C07","Trail Creek","TL07_030_01",30,1,0,NA,"Conifer","C","density",0.1,NA,"NO","CADE",9.635933,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,7,548,749,201,650,3.79367440944882,0.212078228965403,0.0784959950759808,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Western redcedar","Other","Small",0.0363667850030306,0.0452777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,59,114,1945
12472,"C070038","C07","Trail Creek","TL07_031_01",31,1,0,NA,"Hardwood","C","density",0.1,NA,"NO","QUKE",11.449093,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2004,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1228137.375,"Mid Slope",NA,2012,3,548,749,201,650,4.50751692913386,0.279447215420213,0.110815911306506,198,219,131,"Douglas-fir - Dry,Warm,Mid Slope",-122.84797123,42.69971738,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2004,2004,2004,44,70,114,1934
